Id,SalePrice
2736,145808.36426733647
2737,121690.35470894656
2738,123033.57411242374
2739,155817.4938547671
2740,138698.01728428932
2741,142378.62223085604
2742,146873.79654257512
2743,144200.74992906585
2744,150144.63038496263
2745,140818.3543884467
2746,133469.2066974429
2747,146646.80727817892
2748,133498.8710531767
2749,121731.14442662684
2750,141969.83799956038
2751,133033.85120748344
2752,222586.1736788308
2753,161651.9292212882
2754,221441.72374545608
2755,133141.46637789696
2756,88249.73931933752
2757,64235.170359549724
2758,69159.45116475642
2759,152143.85486086563
2760,119900.27332992843
2761,141065.28420859005
2762,144789.69635708124
2763,199976.80491668198
2764,163556.98784171793
2765,263582.24534107
2766,132178.8409590624
2767,79229.81237156117
2768,115335.68485432114
2769,121374.49526438556
2770,159260.86629264225
2771,121868.60914036054
2772,116174.39318727178
2773,149026.57696487822
2774,139959.25524443862
2775,114770.8125994465
2776,136441.07121824232
2777,147000.85178562754
2778,124042.8099561998
2779,115070.75039050487
2780,102834.02589233077
2781,98624.79094888608
2782,94162.56543613561
2783,78187.09436354181
2784,125475.7594929905
2785,136585.23333004903
2786,56720.61323522668
2787,139679.8332835986
2788,71964.3287851499
2789,189003.21991632113
2790,94807.40856998536
2791,115468.88093896493
2792,65320.255631207205
2793,158066.38633059425
2794,83998.25238381448
2795,109985.08771031648
2796,100431.40415867245
2797,203776.60811612225
2798,109372.65377128976
2799,113333.61255404796
2800,70317.6752721202
2801,117615.54302429438
2802,135185.38990752588
2803,142886.59246140564
2804,135611.34504256706
2805,99297.95647468105
2806,74199.59481575328
2807,170347.08356829223
2808,141294.6622970091
2809,136988.74039724134
2810,139660.08769279605
2811,164661.19186740718
2812,143374.05435682661
2813,154796.81773599517
2814,141036.37658738685
2815,103355.3159690639
2816,243379.8645586229
2817,146113.65799438785
2818,132850.40764185862
2819,161322.72085646773
2820,143957.86267371324
2821,106585.93777845566
2822,199792.7877450866
2823,284055.1830153027
2824,182515.06035765982
2825,143871.84217714446
2826,130146.16155499837
2827,142110.30089837802
2828,224354.68777338907
2829,187257.14799312266
2830,208508.2094543915
2831,188591.8635850236
2832,224916.61302964334
2833,287669.8833876245
2834,210899.8788037286
2835,207575.52483966658
2836,206619.77646228267
2837,170581.25126202524
2838,147947.77056271757
2839,180006.3603514951
2840,203296.22681240528
2841,208946.9546995463
2842,220196.9530982522
2843,152313.1150768538
2844,161910.3782062935
2845,122320.82776253822
2846,218658.9027017369
2847,198775.49772473366
2848,228350.26194113208
2849,215691.68022900674
2850,280458.93396619405
2851,225496.15574030517
2852,219924.9588882791
2853,245865.15580281132
2854,139362.53101434477
2855,214341.3093059312
2856,210812.7397393961
2857,190720.14160471744
2858,208420.1119278084
2859,129066.46846611756
2860,122036.42525722245
2861,136946.17122460192
2862,200397.77826545667
2863,125466.59373488203
2864,243801.45999624344
2865,141084.34874926973
2866,144698.32140905235
2867,89035.2309972105
2868,124824.55491366572
2869,122027.62135167659
2870,150079.35521815374
2871,79680.6525219335
2872,37067.89483522658
2873,108951.86741175373
2874,144051.16181114753
2875,128514.30917308034
2876,164065.79500431818
2877,138939.6877122068
2878,183863.28433541374
2879,141971.36121838292
2880,104899.07527402038
2881,167165.79046107837
2882,169258.69708238027
2883,180733.53057933925
2884,200799.44826662043
2885,197938.53681772598
2886,212826.2438113936
2887,117157.25382489015
2888,127532.71861070296
2889,48418.89493480507
2890,66111.29421544632
2891,141725.54233440495
2892,69022.69158586064
2893,107970.5847718542
2894,45990.88291750374
2895,311274.2432570309
2896,284169.80609029514
2897,204614.2636751074
2898,147144.51935356675
2899,214683.43524960318
2900,165826.51017034324
2901,187073.73467029002
2902,179736.16488693384
2903,333544.72604648396
2904,343867.50447732717
2905,105260.47440224084
2906,227136.14464140817
2907,109025.6928717441
2908,134355.7420849708
2909,130793.84333204995
2910,81921.29435074225
2911,78696.38626651568
2912,143018.29748710548
2913,92637.148038278
2914,78893.2154975955
2915,83322.41663518491
2916,88121.70104223631
2917,188525.6700734004
2918,121666.76192005142
2919,226496.07022334132
